person_id,person_name,start_date,end_date,parliament_id,party_id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
136,CHRIS EMEKA IFEANYI AZUBOGU,2011-05-29,2015-05-29,3275,2833,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
148,DAKUKU ADOL PETERSIDE,2011-05-29,2015-05-29,3284,2958,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Opobo/Nkoro/Andoni
149,DANGALADIMA UMAR SANI,2011-05-29,2013-07-30,3285,2802,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Kaura-Namoda/Birnin Magaji
149,DANGALADIMA UMAR SANI,2013-07-31,2015-05-29,3285,5657,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaura-Namoda/Birnin Magaji
700,EDIM ETTA MBORA,,2019-06,6267,6266,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
131,CHANCHANGI RUFAI AHMED,2011-05-29,2013-07-30,3271,2851,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Kaduna South
131,CHANCHANGI RUFAI AHMED,2013-07-31,2019-05-29,3271,5698,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna South
124,BITRUS B. KAZE,2007-05-29,2011-05-29,2282,2947,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
124,BITRUS B. KAZE,2011-05-29,2015-05-29,3267,2947,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Jos South/Jos East
125,BLESSING IBIBA NSIEGBE,2011-05-29,2019-05-29,3268,2948,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Port Harcourt II
117,BENI LAR,2007-05-29,2011-05-29,2274,2942,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
117,BENI LAR,2011-05-29,2019-05-29,3261,2942,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Langtang North/Langtang South
150,DANIEL AKPAN EFFIONG,2011-05-29,2015-05-29,3286,2959,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Etinan/Nsit Ibom/Nsit ubium
153,DANLAMI GARBA,2011-05-29,2015-05-29,3289,2962,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Matazu/Musawa
119,BEN NNEBEDUMCHUKWU NWANKWO,1991,1992,4350,2941,Peoples Democratic Party,"",Member,"Anambra State, Nigeria",PA To Gov Anambra ,"",Anambra
119,BEN NNEBEDUMCHUKWU NWANKWO,1999,2000,4349,2941,Peoples Democratic Party,"",Member,"Anambra State, Nigeria",SA To Gov,"",Anambra
119,BEN NNEBEDUMCHUKWU NWANKWO,2001,2003,4348,2941,Peoples Democratic Party,"",Member,"Anambra State, Nigeria",Commissioner For Works Anambra State,Commissioner,Anambra
119,BEN NNEBEDUMCHUKWU NWANKWO,2005,2007-05-29,2272,2941,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
119,BEN NNEBEDUMCHUKWU NWANKWO,2008,2011,4351,2941,Peoples Democratic Party,"",Member,Leading Edge,"",Lead Consultant,
119,BEN NNEBEDUMCHUKWU NWANKWO,2011-05-29,2015-05-29,3260,2941,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Orumba North/Orumba South
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2011-05-29,2013-07-30,3290,2852,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Akwanga/Nassarawa Eggon/Wamba
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2013-07-31,2015-05-29,3290,5699,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Akwanga/Nassarawa Eggon/Wamba
157,DAWARI IBIETELA GEORGE,2011-05-29,2015-05-29,3291,2963,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Akuku-Toru/Asari-Toru
158,DEBO JEROME OLOGUNAGBA,2011-05-29,2015-05-29,3292,2891,Labour Party,"",Member,House of Representatives,"",Federal Representative,Akoko South East/South West
697,OCHIGLEGOR IDAGBO,,2019-06,6259,6258,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
160,EDDIE MBADIWE IFEANYICHUKWU,,,4457,2836,All Progressives Grand Alliance,"",Member,Imo State House Of Assembly,"",Member,Imo
160,EDDIE MBADIWE IFEANYICHUKWU,2011-05-29,2015-05-29,3293,2836,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Ideato North/Ideato South
161,EMEYESE SUNDAY AKPODIOGAGA,1990,1991,4461,2964,Peoples Democratic Party,"",Member,"B.B.E Idigbe & Co, Warri",Private Legal Pract. ,"",Delta
161,EMEYESE SUNDAY AKPODIOGAGA,1991,1993,4462,2964,Peoples Democratic Party,"",Member,Steelways Nigeria Ltd,Officer/Admin Manager,"",
161,EMEYESE SUNDAY AKPODIOGAGA,1993,1999,4463,2964,Peoples Democratic Party,"",Member,A.S Emeyese & Co,"",Head of Chambers,
161,EMEYESE SUNDAY AKPODIOGAGA,1993,1999,4464,2964,Peoples Democratic Party,"",Member,A.S Emeyese & Co,"",Principal,
161,EMEYESE SUNDAY AKPODIOGAGA,2011-05-29,2015-05-29,3294,2964,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ethiope East/Ethiope West
163,EMMANUEL ETIM EKPENYONG,,2013-07-30,4475,2734,Action Congress of Nigeria,"",Member,Akwa Ibom State House of Assembly,"",Deputy Speaker ,Akwa Ibom
163,EMMANUEL ETIM EKPENYONG,2011-05-29,2013-07-30,3296,2734,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan
163,EMMANUEL ETIM EKPENYONG,2013-07-31,2015-05-29,3296,5591,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan
163,EMMANUEL ETIM EKPENYONG,2013-07-31,,4475,5591,All Progressives Congress (APC),"",Member,Akwa Ibom State House of Assembly,"",Deputy Speaker ,Akwa Ibom
165,EMMANUEL JIME,,1993,4483,2967,Peoples Democratic Party,"",Member,Bayelsa State House of Assembly,"",Speaker,Benue
165,EMMANUEL JIME,,1993,4484,2967,Peoples Democratic Party,"",Member,Bayelsa State House of Assembly,"",Member,Benue
165,EMMANUEL JIME,2001,2007,4485,2967,Peoples Democratic Party,"",Member,Bayelsa State House of Assembly,"",Member,Benue
165,EMMANUEL JIME,2011-05-29,2015-05-29,3298,2967,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Guma/Makurdi
166,EMMANUEL LOKJI LUKA GOAR,,,4491,2968,Peoples Democratic Party,"",Member,Plateau State House of Assembly,"",Speaker,Plateau
166,EMMANUEL LOKJI LUKA GOAR,2011-05-29,2015-05-29,3299,2968,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kanke/Pankshin/Kanam
202,HAKEEM ABIODUN MUNIRU,2011-05-29,2013-07-30,3323,2739,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Oshodi/Isolo II
202,HAKEEM ABIODUN MUNIRU,2013-07-31,2015-05-29,3323,5595,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Oshodi/Isolo II
315,MUAZU B/TUDU LAWAL,,2013-07-30,4944,2816,All Nigeria Peoples Party,"",Member,GUMMI LOCAL GOVT COUNCIL,"",Chairman,
315,MUAZU B/TUDU LAWAL,2011-05-29,2013-07-30,3408,2816,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Gummi/Bukkuyum
315,MUAZU B/TUDU LAWAL,2013-07-31,2019-05-29,3408,5671,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gummi/Bukkuyum
315,MUAZU B/TUDU LAWAL,2013-07-31,,4944,5671,All Progressives Congress (APC),"",Member,GUMMI LOCAL GOVT COUNCIL,"",Chairman,
602,Ibrahim Danbaba Abdullahi,2015-05-29,2019-05-29,5981,5980,All Progressives Congress (APC),"",Member,Senate,"",Senator,Sokoto South
173,EZENWA FRANCIS ONYEWUCHI,2011-05-29,2015-05-29,3305,2837,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Owerri Municipal/Owerri North/Owerri West
174,EZIUCHE CHINWE UBANI,2011-05-29,2015-05-29,3306,2973,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obingwa/Ugwunagbo/Osisioma
164,EMMANUEL ISSAC UKOETE,2011-05-29,2019-05-29,3297,2966,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ukanafun/Oruk Anam
696,CHRIS AGIBE NGORO,,2019-06,6256,6255,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Boki/Ikom
167,EMMANUEL YISA ORKER-JEV,2007-05-29,2011-05-29,2319,2735,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
167,EMMANUEL YISA ORKER-JEV,2011-05-29,2013-07-30,3300,2735,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Buruku
167,EMMANUEL YISA ORKER-JEV,2013-07-31,2019-05-29,3300,5592,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Buruku
152,DANIEL ORITSEGBUBEMI REYEMEJU,2007-05-29,2011-05-29,2306,2961,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
152,DANIEL ORITSEGBUBEMI REYEMEJU,2011-05-29,2019-05-29,3288,2961,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Warri North/Warri South/Warri South West
176,FAMUREWA ISRAEL AJIBOLA,2011-05-29,2013-07-30,3308,2737,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West
176,FAMUREWA ISRAEL AJIBOLA,2013-07-31,2019-05-29,3308,5594,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West
538,Ahmadu Moallahyidi Abubakar,2015-06,2019-06,5807,5806,All Progressives Congress (APC),"",Member,Senate,"",Senator,ADAMAWA SOUTH
702,OSSY PRESTIGE CHINEDU EHIRIODO O OSSY,,2019-05,6272,6271,All Progressives Grand Alliance,"",Member,Federal House of Representatives,"",Member,Aba North/Aba South
177,FAROUK MOHAMMED LAWAN,1999,2003,2329,2974,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
177,FAROUK MOHAMMED LAWAN,2003,2007-05-29,2330,2974,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
177,FAROUK MOHAMMED LAWAN,2007-05-29,2011-05-29,2331,2974,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
177,FAROUK MOHAMMED LAWAN,2011-05-29,2015-05-29,3309,2974,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
244,ISHAKA MOHAMMED BAWA,1999,2007,4720,3003,Peoples Democratic Party,"",Member,Taraba State House of Assembly,"",Member,Taraba
244,ISHAKA MOHAMMED BAWA,2007-05-29,2011-05-29,2388,3003,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
244,ISHAKA MOHAMMED BAWA,2011-05-29,2015-05-29,3357,3003,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ibi/Wukari
181,FORT IFEANYI DIKE,,,4546,2976,Peoples Democratic Party,"",Member,DPN,"",National Vice Chairman (South East) ,
181,FORT IFEANYI DIKE,,,4547,2976,Peoples Democratic Party,"",Member,Ihiala Local Govt. Council,"",Elected Council Chairman,
181,FORT IFEANYI DIKE,2011-05-29,2015-05-29,3312,2976,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ihiala
182,FRANCIS BUSAM ADA,1996,1997,4552,2977,Peoples Democratic Party,"",Member,OBANIKU L.G.A CRS,"",Chairman,
182,FRANCIS BUSAM ADA,2003,2011,4553,2977,Peoples Democratic Party,"",Member,Cross River State House of Assembly,"",Member,Cross River
182,FRANCIS BUSAM ADA,2011-05-29,2015-05-29,3313,2977,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
184,GALAUDU ISAH MOHAMMED,2011-05-29,2015-05-29,3574,3127,Peoples Democratic Party,"",Member,Senate,"",Senator,KEBBI NORTH
185,GAMBO MUSA DAN-MUSA,2011-05-29,2013-07-30,3315,2853,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Batsari/Safana/Danmusa
185,GAMBO MUSA DAN-MUSA,2013-07-31,2015-05-29,3315,5700,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batsari/Safana/Danmusa
193,GIBSON KAUDA NATHANIEL,,,4580,2980,Peoples Democratic Party,"",Member,House of Assembly,"",Member,
193,GIBSON KAUDA NATHANIEL,2011-05-29,2015-05-29,3319,2980,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
196,GODFREY ALI GAIYA,2011-05-29,2015-05-29,3320,2981,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Zangon Kataf/Jaba
281,LAWAN SHEHU,,2013-07-30,4831,2811,All Nigeria Peoples Party,"",Member,ANPP,"",Chairman,
281,LAWAN SHEHU,,2013-07-30,4833,2811,All Nigeria Peoples Party,"",Member,Bichi LGA,"",Chairman,Kano
281,LAWAN SHEHU,,2013-07-30,4830,2811,All Nigeria Peoples Party,"",Member,Bichi Ward,"",Councillor,Kano
281,LAWAN SHEHU,2011-05-29,2013-07-30,3383,2811,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Bichi
281,LAWAN SHEHU,2013-07-31,,4830,5666,All Progressives Congress (APC),"",Member,Bichi Ward,"",Councillor,Kano
281,LAWAN SHEHU,2013-07-31,,4831,5666,All Progressives Congress (APC),"",Member,ANPP,"",Chairman,
281,LAWAN SHEHU,2013-07-31,2015-05-29,3383,5666,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bichi
281,LAWAN SHEHU,2013-07-31,,4833,5666,All Progressives Congress (APC),"",Member,Bichi LGA,"",Chairman,Kano
201,GWARZO BELLO HAYATU,1999,2007,3878,3134,Peoples Democratic Party,"",Member,National Assembly,"",Senator,Abuja
201,GWARZO BELLO HAYATU,2011-05-29,2015-05-29,3583,3134,Peoples Democratic Party,"",Member,Senate,"",Senator,KANO NORTH
203,HALIMA HASSAN TUKUR,,,4596,2983,Peoples Democratic Party,"",Member,"Women Empowerment and Poverty Alleviation, (WEPAK)","",Executive Director,
203,HALIMA HASSAN TUKUR,2011-05-29,2015-05-29,3324,2983,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ngaski/Shanga/Yauri
204,HAMZA DALHAT,2011-05-29,2013-07-30,3325,2855,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
204,HAMZA DALHAT,2013-07-31,2015-05-29,3325,5702,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
703,NKOLE UKO NDUKWE,,2019-05,6274,6273,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Arochukwu/Ohafia
791,SULAIMAN ALIYU ROMO,,2019-05,6488,6487,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Shanono/Bagwai
870,ISAH IBRAHIM,,2019-05,6701,6700,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Gusau/Tsafe
180,FOINGHA JEPHTHA,,2009,4544,2975,Peoples Democratic Party,"",Member,Senior Secondary Schools Board,"",Chairman,
180,FOINGHA JEPHTHA,2011-05-29,2019-05-29,3311,2975,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Brass / Nembe
172,EWA-HENSHAW BASSEY EKO,1999,2007,4512,2972,Peoples Democratic Party,"",Member,Cross River State House of Assembly,"",Majority Leader,
172,EWA-HENSHAW BASSEY EKO,1999,2007,4513,2972,Peoples Democratic Party,"",Member,Cross River State House of Assembly,"",Honourable Speaker,
172,EWA-HENSHAW BASSEY EKO,1999,2007,4511,2972,Peoples Democratic Party,"",Member,Cross River State House of Assembly,"",Honourable Member,
172,EWA-HENSHAW BASSEY EKO,2011-05-29,2019-05-29,3304,2972,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Yakurr/Abi
262,KEHINDE OLESEGUN ODENEYE,2011-05-29,2013-07-30,3373,2747,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ijebu Ode/Odogbolu/Ijebu North East
262,KEHINDE OLESEGUN ODENEYE,2013-07-31,2019-05-29,3373,5603,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ijebu Ode/Odogbolu/Ijebu North East
263,KENNETH ANAYO CHIKERE,2011-05-29,2019-05-29,3374,3013,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Port Harcourt I
741,TATA OMAR,2015-05,2019-05,6369,6368,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Zaki
701,SAMUEL  IFEANYI ONUIGBO,,2019-05,6269,6268,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Member,Umuahia North/ Umuahia South/ Ikwuano
205,HAMZAT GANIYU OLADUNJOYE,2003,2007-05-29,2350,2740,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
205,HAMZAT GANIYU OLADUNJOYE,2007-05-29,2011-05-29,2351,2740,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
205,HAMZAT GANIYU OLADUNJOYE,2011-05-29,2013-07-30,3326,2740,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Mushin II Federal Constituency
205,HAMZAT GANIYU OLADUNJOYE,2013-07-31,2015-05-29,3326,5596,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Mushin II Federal Constituency
206,HARUNA FATAHI MUSA,,2013-07-30,4604,2804,All Nigeria Peoples Party,"",Member,"ANPP, Kano","",State Chairman,
206,HARUNA FATAHI MUSA,2007-05-29,2011-05-29,2353,2804,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
206,HARUNA FATAHI MUSA,2011-05-29,2013-07-30,3327,2804,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Kano Municipal
206,HARUNA FATAHI MUSA,2013-07-31,2015-05-29,3327,5659,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kano Municipal
206,HARUNA FATAHI MUSA,2013-07-31,,4604,5659,All Progressives Congress (APC),"",Member,"ANPP, Kano","",State Chairman,
207,HARUNA MANU,2011-05-29,2015-05-29,3328,2984,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bali/Gassol
208,HASKE FRANCIS HANANIYA,2011-05-29,2013-07-30,3329,2741,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Gombi/Hong
208,HASKE FRANCIS HANANIYA,2013-07-31,2015-05-29,3329,5597,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gombi/Hong
264,KENNETH EDET ACHIBONG,,,4796,3014,Peoples Democratic Party,"",Member,Itu LGA,"",Executive Chairman,Akwa Ibom
264,KENNETH EDET ACHIBONG,2011-05-29,2015-05-29,3375,3014,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Itu/Ibiono Ibom
209,HASSAN ABDULMUMINI MUHAMMAD,,,3803,3135,Peoples Democratic Party,"",Member,Miga local Govt.,"",Chairman,Jigawa
209,HASSAN ABDULMUMINI MUHAMMAD,2011-05-29,2015-05-29,3584,3135,Peoples Democratic Party,"",Member,Senate,"",Senator,JIGAWA SOUTH – WEST
210,HASSAN ANTHONY SALE,2011-05-29,2015-05-29,3330,2985,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ado/Obadigbo/Okpokwu
