person_id,person_name,subtitle,role,organisation_name,organisation_kind,area,start_date,end_date
393,SAMUEL BABATUNDE ADEJARE,M.B.B.S ,Student,University of Ilorin,Educational Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,"Kwara Tech. Ilorin,",Educational Institution,,"",""
454,EWUGA SOLOMON,"",Student,Nigeria Law School Lagos,Educational Institution,,"",1988
191,NDOMA-EGBA VICTOR,"",Student,University of Lagos,Educational Institution,,"",""
84,ENANG ITA SOLOMON,"",Student,Nigerian Law School,Educational Institution,,1985,1985
287,MAGORO MOHAMMED,"",Student,Niger Provincial Secondary School,Educational Institution,,1957,1962
210,HASSAN ANTHONY SALE,G.C.E A/LEVEL ,Student,FED.SCH OF ART &SCI.SULEJA,Educational Institution,,1985,1987
222,IBRAHIM BELLO,"Fdeeral School of Art/Science, Suleja",Student,,,,"",""
230,IDRIS SANI MOHAMMED,B.Tech (HND) Estate management ,Student,Federal University Of Technology Minna,Educational Institution,,"",""
230,IDRIS SANI MOHAMMED,Primary Sch Cert.,Student,Zarumai Primary School Minna,Educational Institution,,"",""
260,KALGO SANI UMAR MOHAMMED,"",Student,Gvt. College Bida,Educational Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,Borgu Sec. School N/Bussa.,Educational Institution,,"",""
466,ZAKARI JIKANTORO HALIRU,"",Student,L. E. A Pry. Agwara,Educational Institution,,"",""
33,ADEKUNLE ADEYEMI,"",Student,All Saint Primary School Agbado,Educational Institution,,"",""
33,ADEKUNLE ADEYEMI,"",Student,Anglican Primary School Okenla Ifo,Educational Institution,,"",""
33,ADEKUNLE ADEYEMI,"",Student,School Of Basic Studies Ogun State College Of Education,Educational Institution,,"",1989
188,GARBA DATTI MUHAMMAD,"",Student,Abdul Aziz Atta Memorial College Okene,Educational Institution,,"",1980
69,ALI AHMAD,ATC Jebba,Student,,,,"",""
417,TIJJANI JOBE ABDULKADIR,ND Building,Student,Kano State Polytechnic,Educational Institution,,1988,1991
333,NASIRU SULE GARO,Bachelor's Degree in Political Science,Student,"Bayero University, Kano",Educational Institution,,"",""
335,NASSIR ALI AHMED,MBA,Student,"Bayero University, Kano",Educational Institution,,1992,1993
332,NASIRU BABALLE ILA,"",Student,Aminu Kano Comm College,Educational Institution,,1980,1982
332,NASIRU BABALLE ILA,"",Student,"Kanaji Government Secondary School, Kano State",Educational Institution,,1978,1979
302,MOHAMMAD ALI WUDIL,Primary School Leaving Certificate,Student,"Wudil Primary School, Kano State",Educational Institution,,"",""
302,MOHAMMAD ALI WUDIL,WAEC Technology,Student,"GSTS, Kano State",Educational Institution,,"",""
414,SUNDAY STEVE KARIM,ND/HND(PROD.ENGR)  ,Student,KWARA COLLEGE OF TECH,Educational Institution,,1979,1983
58,AKINADE- FIJABI SAHEED,SSCE,Student,"Mayflower School, Ikenne, Ogun State",Educational Institution,,"",""
292,MANAGER JAMES EBIOWOU,"B.Sc, M.Sc Law",Student,University of Lagos,Educational Institution,,"",""
352,OGUNNISI MICHAEL ABAYOMI,WAEC ,Student,O.G.S ODOGBOLU,Educational Institution,,"",""
109,BAMIDELE AYODELE FAPARUSI,B.ENG (ELEC/ELECTRONICS) ,Student,FED.UNI. OF TECH. AKURE,Educational Institution,,"",2001
376,PIUS EWHERIDO AKPOR,B. A in Philosophy,Student,Obafemi Awolowo University,Educational Institution,,"",""
359,SOLOMON GANIYU OLANREWAJU,B. Sc (Political Science),Student,University of Lagos,Educational Institution,,"",""
186,GANNY OLUWADARE DAUDA,"",Student,Ondo State Polytechnic,Educational Institution,,2002,2002
186,GANNY OLUWADARE DAUDA,"",Student,Ondo State Polytechnic,Educational Institution,,1998,1999
186,GANNY OLUWADARE DAUDA,"",Student,Ajuwa Grammar School Okeagbe,Educational Institution,,1972,1977
346,ODUNSI AKIN KAMAR BABALOLA,B.A (Hons)mass communication,Student,University of Lagos,Educational Institution,,"",""
55,AJAGBE ADETUNJI TAJUDEE,BL,Student,"Obafemi Awolowo University, Ile Ife",Educational Institution,,1986,1989
55,AJAGBE ADETUNJI TAJUDEE,"",Student,Ede Muslim Grammar School,Educational Institution,,1977,1982
109,BAMIDELE AYODELE FAPARUSI,MBA (PROJECT MANAGEMENT),Student,"Obafemi Awolowo University, Ile Ife",Educational Institution,,"",2008
290,MAKINDE MIKAIL OLAROTIMI,"",Student,"Okun Omoni Grammar School, Ife, Osun State",Educational Institution,,"",""
314,MOSHOOD ABIODUN BAKARE,"",Student,"Seventh Day Primary School, Ile-Ife",Educational Institution,,"",""
314,MOSHOOD ABIODUN BAKARE,"",Student,Moremi High School O.A.U Ile-Ife,Educational Institution,,1984,1985
454,EWUGA SOLOMON,Bachelor s Degree in Political Science,Student,University of Ibadan,Educational Institution,,1974,1977
33,ADEKUNLE ADEYEMI,University Of Ibadan,Student,,,,"",1994
45,AFEES ADELOWO JIMOH,WASC,Student,Kisi Comm Grammar School,Educational Institution,,1988,1991
55,AJAGBE ADETUNJI TAJUDEE,"",Student,"Oyo State College of Arts, Oyo State",Educational Institution,,1983,1985
160,EDDIE MBADIWE IFEANYICHUKWU,"",Student,University of Ibadan,Educational Institution,,"",""
196,GODFREY ALI GAIYA,BACHELOR'S DEGREE IN GEOLOGY,Student,University of Ibadan,Educational Institution,,"",1985
211,HASSAN KAKU EL-BADAWY,B.Ed Hons,Student,University of Ibadan,Educational Institution,,"",1970
261,KAREEM TAJUDEEN ABISODUN,H.N.D. Estate Management,Student,"The Polytechnic, Ibadan",Educational Institution,,1989,1992
261,KAREEM TAJUDEEN ABISODUN,OND,Student,"The Polytechnic, Ibadan",Educational Institution,,1989,1989
261,KAREEM TAJUDEEN ABISODUN,"",Student,"Ansar-Ur-Deen High School, Saki, Oyo State",Educational Institution,,"",1987
261,KAREEM TAJUDEEN ABISODUN,"",Student,"Ajegunle Baptist Day School, Saki, Oyo State",Educational Institution,,"",1980
290,MAKINDE MIKAIL OLAROTIMI,Masters in Finance,Student,Ladoke Akintola University,Educational Institution,,"",""
358,OLAYEMI SIKIRU BUSARI,BSc Public Administration,Student,"Lead City University, Ibadan, Oyo State",Educational Institution,,2004,2009
358,OLAYEMI SIKIRU BUSARI,"",Student,"I.M.G. Primary School, Ose, Ibadan, Oyo State",Educational Institution,,1975,1981
368,OYETUNDE OLADIMEJI OJO,M.A PEACE AND CONFLICT,Student,University of Ibadan,Educational Institution,,2008,2010
456,YAKUB ABIOUDUN AKANNI BALOGUN,MSC (ECONS),Student,University of Ibadan,Educational Institution,,"",1983
456,YAKUB ABIOUDUN AKANNI BALOGUN,BSC(ECONS),Student,University of Ibadan,Educational Institution,,"",1976
248,JAFERE ALKALI ABDULKADIR,"",Student,Nigeria institute of journalism Jos,Educational Institution,,"",""
102,AYO TAJUDEEN YUSUF,BSC (ECONS),Student,University of Jos,Educational Institution,,1992,1997
41,ADEYEYE OLUSOLA,"",Student,University of Ibadan,Educational Institution,,"",""
23,ABIODUN DADA AWOLEYE,HND,Student,"The Polytechnic, Ibadan",Educational Institution,,1997,1999
123,BINTA MAIGARI BELLO,"",Student,COSTAIN PRIMARY SCH. ONDO STATE,Educational Institution,,1978,1983
251,JERRY ALAGBASO,M.ED (INDUSTRIAL RELATIONS) ,Student,University of Ibadan,Educational Institution,,"",1980
394,SAMUEL OLUSEGUN WILLIAMS,"",Student,Federal University Of Technology Akure,Educational Institution,,"",2002
60,AKINLAJA IRANOLA JOSEPH,WASC,Student,ONDO ANGLICAN GRANMMAR SCH,Educational Institution,,1966,1970
101,AYO HULAYAT OMIDIRAN,WASC,Student,"Ayedaade Grammar School, Ikire",Educational Institution,,"",1980
23,ABIODUN DADA AWOLEYE,OND,Student,"The Polytechnic, Ibadan",Educational Institution,,1991,1994
58,AKINADE- FIJABI SAHEED,Professional Diploma in Urban & Regional Planning,Student,"The Polytechnic, Ibadan",Educational Institution,,"",""
127,BOROFFICE ROBERT AJAYI,Ph.D Genetics,Student,University of Ibadan,Educational Institution,,"",1975
127,BOROFFICE ROBERT AJAYI,BSc Honours Zoology,Student,University of Ibadan,Educational Institution,,"",1971
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,BSC (ECONS) ,Student,University of Jos,Educational Institution,,"",2001
200,GWANI LUCAS GIDE,"",Student,University of Jos,Educational Institution,,"",""
210,HASSAN ANTHONY SALE,BSC (POL.SCI.),Student,University of Jos,Educational Institution,,1987,1990
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,"",Student,University of Jos,Educational Institution,,1989,1992
311,MOHAMMED ZAKARI,Diploma in Jounalism,Student,"Institute of Journalism, Jos",Educational Institution,,"",1999
422,TOM OGIJO ZAKARI,B.Sc Hons Econs,Student,University of Jos,Educational Institution,,"",""
213,HEINEKEN LOKPOBIRI,LL.B (Hons),Student,Rivers State University of Science and Technology,Educational Institution,,"",1994
238,ISA HASSAN MOHAMMED,BSC (ECONS),Student,University of Jos,Educational Institution,,"",1992
111,BARINADA MPIGI,"",Student,Rivers State University Of Science & Technology,Educational Institution,,1980,1984
111,BARINADA MPIGI,"",Student,University of Port Harcourt,Educational Institution,,1990,1992
134,CHIZOR LAMBERT OBIDIGWE,"",Student,University of Port Harcourt,Educational Institution,,"",""
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,MSC (INTERNATIONAL ECONS AND FINANCE),Student,Rivers State University Of Science & Technology,Educational Institution,,"",2004
157,DAWARI IBIETELA GEORGE,"",Student,UPE Model Pri. School PH,Educational Institution,,"",""
157,DAWARI IBIETELA GEORGE,"",Student,Gvt. Comprehensive School PH,Educational Institution,,"",""
157,DAWARI IBIETELA GEORGE,"",Student,University of Port Harcourt,Educational Institution,,"",""
57,AKE WILSON ASINOBI,Bachelor's Degree,Student,"University Of Science And Technology, Portharcourt",Educational Institution,,"",""
215,HENRY ALADEINYEFA DANIEL-OFONGO,"",Student,Rivers State College Of Education Port Harcourt,Educational Institution,,1990,1994
180,FOINGHA JEPHTHA,Master Of Science,Student,University of Port Harcourt,Educational Institution,,2003,2003
180,FOINGHA JEPHTHA,B Sc. Ed ,Student,University of Port Harcourt,Educational Institution,,1990,1995
180,FOINGHA JEPHTHA,NCE ,Student,Rivers State College Of Education,Educational Institution,,1985,1988
167,EMMANUEL YISA ORKER-JEV,"",Student,University of Jos,Educational Institution,,1985,1988
123,BINTA MAIGARI BELLO,DIPLOMA IN PUBLIC ADMINISTRATION,Student,SCH.OF MGT AND ACCT. STUDIES JOS,Educational Institution,,1993,1995
142,CHUKWUDI JONES VICTOR ONYERERI,"BSc (HONS.) BIOCHEMISTRY/MICROBIOLOGY,",Student,FED.GOVT.COLLEGE PORT-HARCOURT,Educational Institution,,"",""
417,TIJJANI JOBE ABDULKADIR,Bsc Building,Student,University of Jos,Educational Institution,,1991,2000
249,JAGABA ADAMS JAGABA,B. A Mass-Comm ,Student,Jos ECWA Seminary,Educational Institution,,"",""
335,NASSIR ALI AHMED,BSc Accounting,Student,University of Jos,Educational Institution,,1988,1992
212,HAZEEZ BABAJIDE AKINLOYE,"",Student,Air-Force Military School Jos,Educational Institution,,1980,1986
310,MOHAMMED UMARU BAGO,S.S.C.E,Student,"F.G.C.,Jos",Educational Institution,,"",""
306,MOHAMMED OGOSHI ONAWO,"",Student,G.T.C JOS,Educational Institution,,"",1975
267,SEKIBO GEORGE THOMPSON,M. Eng. Masters in Environmental Engineering,Student,"University of Port Harcourt, Choba",Educational Institution,,2002,2008
267,SEKIBO GEORGE THOMPSON,B. Tech (Honours) Architecture,Student,Rivers State University of Science and Technology,Educational Institution,,1981,1985
121,BETTY JOCELYNE OKAGUA-APIAFI,BSc Economics,Student,University of Port Harcourt,Educational Institution,,"",""
121,BETTY JOCELYNE OKAGUA-APIAFI,MBA ,Student,Rivers State University Of Science & Technology,Educational Institution,,"",""
270,KINGSLEY OGUNDU CHINDA,"",Student,Rivers State University Of Science & Technology,Educational Institution,,1987,1994
270,KINGSLEY OGUNDU CHINDA,"",Student,Stella Maris College Port Harcourt,Educational Institution,,1978,1983
270,KINGSLEY OGUNDU CHINDA,"",Student,State SchooI Oruebum Port Harcourt,Educational Institution,,1972,1978
263,KENNETH ANAYO CHIKERE,"",Student,"St. Paul's Anglican School, Diobu, Port Harcourt",Educational Institution,,"",""
263,KENNETH ANAYO CHIKERE,"",Student,"County Grammar School, Ikwerre-Etche",Educational Institution,,"",""
125,BLESSING IBIBA NSIEGBE,"",Student,Rivers College Of Education Port Harcourt,Educational Institution,,1987,1991
125,BLESSING IBIBA NSIEGBE,"",Student,School Of Basic Studies Port Harcourt,Educational Institution,,1985,1986
128,BRIGHT TAMUNO GOGO,"",Student,University of Port Harcourt,Educational Institution,,2004,2007
128,BRIGHT TAMUNO GOGO,"",Student,Rivers State University Of Science & Technology,Educational Institution,,1992,1997
128,BRIGHT TAMUNO GOGO,"",Student,"College Of Education, Port Harcourt",Educational Institution,,1987,1990
349,OGBONNA NWUKE,"",Student,"Township School, Moscow Road, Port Harcourt",Educational Institution,,1967,1971
349,OGBONNA NWUKE,"",Student,"County Grammar School, Ikwerre-Etche",Educational Institution,,1972,1976
446,VICTOR AFAMUEFUNA OGENE,"",Student,"County Grammar School, Ikwerre-Etche",Educational Institution,,1977,1982
460,YAU SAHABI ALHAJI,Post Graduate Diploma In Management,Student,Usmanu Dan Fodiyo University,Educational Institution,,"",""
78,AMINU KOKO MUSA,Pre-Degree Cert.,Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,"",""
202,HAKEEM ABIODUN MUNIRU,"",Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,"",""
221,IBRAHIM BAWA KAMBA,PGDM IN MANAGEMENT,Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,"",""
27,ABUBAKAR MAHMUD WAMBAI,N. C. E,Student,College Of Education Jalingo,Educational Institution,,"",""
250,JERIMON SAMUEL MANWE,School Certificate,Student,"GSS Jalingo, Taraba State",Educational Institution,,"",""
384,ROSE OKOJI OKO,PHD (LINGUISTICS) ,Student,University of Port Harcourt,Educational Institution,,1986,1990
453,Waziri Aminu Tambuwal,BL,Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,"",1991
453,Waziri Aminu Tambuwal,Primary School Certificate,Student,"Town Primary School, Tambuwal,",Educational Institution,,"",1979
315,MUAZU B/TUDU LAWAL,BSC (POL.SCI.),Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,"",1990
168,EMMANUEL MEMGA UDENDE,"",Student,Marmara Government Secondary School Wukari,Educational Institution,,"",""
310,MOHAMMED UMARU BAGO,B Sc Political Science,Student,UDUS,Educational Institution,,"",""
195,GOBIR IBRAHIM ABDULLAHI,PhD Electrical Engineering and Energy,Student,Abubakar Tafawa Balewa University,Educational Institution,,"",""
480,Gabriel Suswam,"",Student,University of Lagos,Educational Institution,,"",
379,RAPHAEL OLOYE NOMIYE,B Sc. Public Administration,Student,University of Benin,Educational Institution,,2005,2006
480,Gabriel Suswam,"",Student,University of Abuja,Educational Institution,,"",
480,Gabriel Suswam,"",Student,University of Jos,Educational Institution,,"",
451,WAOGU NKECHI JUSTINA,M.Sc Degree in Mnt. (Finance) ,Student,Brunel University,Educational Institution,United Kingdom,"",1984
451,WAOGU NKECHI JUSTINA,Post Graduate Degree in Mnt. Studies,Student,,,United Kingdom,"",1981
451,WAOGU NKECHI JUSTINA,"",Student,"Polytechnic of South Bank, London",Educational Institution,United Kingdom,"",1981
451,WAOGU NKECHI JUSTINA,"",Student,"College of Printing, Elephant & Castle, London",Educational Institution,United Kingdom,"",1979
451,WAOGU NKECHI JUSTINA,"",Student,"Immaculate Heart Secondary School, Aba",Educational Institution,,"",1975
532,Willie Maduabuchukwu Obiano,"",Student,University of Lagos,Educational Institution,Lagos,"",1979
474,Theodore Ahamefule Orji,"",Student,University of Ibadan,Educational Institution,,"",1977
145,CHUKWUMERIJE UCHE,"",,"Faith Bible College, Otta",Educational Institution,,1991,1992
145,CHUKWUMERIJE UCHE,B.Sc in Economics,Student,University of Ibadan,Educational Institution,,"",""
162,EMMANUEL BARTHOLOMEW EKON,FSLC,Student,"St. Joseph Catholic Primary School, Lwukem, Etm Ekpo LGA",Educational Institution,,1977,1982
366,OSSAI NICHOLAS OSSAI,"MPA, MBA",Student,,,,"",""
64,AKUME GEORGE ORPEL,Bachelor's degree In Sociology,Student,,,,"",""
300,EMMANUEL PAULKER IZIBEFIEN,BSc (Hons) Biochemistry,Student,"University of Port Harcourt, Choba",Educational Institution,,"",1983
300,EMMANUEL PAULKER IZIBEFIEN,WASC 1973,Student,Bishop Dimeari Grammar School,Educational Institution,,"",1973
192,GEMADE BARNABAS ANDYAR IYORHER,B.Sc civil engineering,Student,"Ahmadu Bello University, Zaria",Educational Institution,,"",1974
19,ABE MAGNUS NGEI,"",Student,Nigerian Law School,Educational Institution,,1986,1987
19,ABE MAGNUS NGEI,LLB,Student,Rivers State University of Science and Technology,Educational Institution,,1982,1986
19,ABE MAGNUS NGEI,WASC,Student,Akpor Grammar School Ozuoba,Educational Institution,,1979,1981
19,ABE MAGNUS NGEI,"",Student,"St Patrick college, Ikot Ansar, Calabar",Educational Institution,,1975,1976
19,ABE MAGNUS NGEI,FSLC,Student,Primary school Bedwell street,Educational Institution,,1975,1976
68,ALHASSAN AISHA JUMMAI,B.L ,Student,,,,"",1986
68,ALHASSAN AISHA JUMMAI,L.L.B ,Student,,,,"",1985
68,ALHASSAN AISHA JUMMAI,DIP.LOMA IN LAW ,Student,,,,"",1982
68,ALHASSAN AISHA JUMMAI,"W.A.S.C (O,LEVEL) ",Student,,,,"",1977
68,ALHASSAN AISHA JUMMAI,F.S.L.C,Student,,,,"",""
89,SARAKI ABUBAKAR BUKOLA, ,Student,"Corona School, Victoria Island, Lagos",Educational Institution,,1966,1972
378,RAFIU ADEBAYO IBRAHIM,PhD Business Administration,Student,,,,"",2009
378,RAFIU ADEBAYO IBRAHIM,TDC,Student,,,,"",2001
378,RAFIU ADEBAYO IBRAHIM,MBA,Student,,,,"",2000
378,RAFIU ADEBAYO IBRAHIM,ACIB,Student,,,,"",1995
89,SARAKI ABUBAKAR BUKOLA,"",Student,"London Hospital Medical College, London (University of London)",Educational Institution,United Kingdom,1982,1987
87,ANTHONY MADWATTE,MSc degree Engineering,Student,,,,"",""
56,NNAJI GILBERT EMEKA,Bachelor's Degree in Banking and Finance,Student,University of Nigeria Nsukka,Educational Institution,,"",""
444,UZODINMA GOODHOPE ODIDIKA,B.Sc. international studies,Student,,,,"",""
461,YUSSUFF LASUN SULAIMON,B Sc. (Hons) (Mechanical Engineering),Student,,,,"",""
190,GAYA KABIRU IBRAHIM,M. Sc. Arc.,Student,"Ahmadu Bello University, Zaria",Educational Institution,,"",""
178,FEMI GBAJABIAMILA,Bachelor's Degree,Student,University of Lagos,Educational Institution,Lagos State,"",""
155,DARIYE JOSHUA CHIBI,FCA Fellow,Student,Institute of Chartered Accountants of Nigeria ICAN,Educational Institution,,"",""
155,DARIYE JOSHUA CHIBI,Business Executive ,Student,,,USA,"",""
223,IBRAHIM BUKAR ABBA,West African School Certificate,Student,,,,"",""
190,GAYA KABIRU IBRAHIM,IJMB,Student,"College of Advance Studies, Kano",Educational Institution,,"",""
159,NDUME MOHAMMED ALI,OND Marketing,Student,,,,"",""
159,NDUME MOHAMMED ALI,M. Ed. Business Education,Student,,,,"",""
144,CHUKWUEMEKA NKEM IHEDIOHA,B.SC in Food Science and Technology,Student,University of Lagos,Educational Institution,Lagos State,"",1990
144,CHUKWUEMEKA NKEM IHEDIOHA,WASC,Student,"Uboma Secondary School, Ikperejere",Educational Institution,,"",1983
144,CHUKWUEMEKA NKEM IHEDIOHA,"",Student,Seventh Day Adventist School,Educational Institution,,"",1976
144,CHUKWUEMEKA NKEM IHEDIOHA,"",Student,"Town School, Mbutu",Educational Institution,,"",1974
384,ROSE OKOJI OKO,"",Student,MT CARMEL SEC. SCH,Educational Institution,,1970,1974
472,PWAJOK GYANG NYAM SHOM,  M.Sc. Political Economy and Development Studies,Student,Post Graduate School of the University of Jos,Educational Institution,,"",1991
472,PWAJOK GYANG NYAM SHOM,"",Student,Ahmadu Bello University,Educational Institution,,1984,1987
472,PWAJOK GYANG NYAM SHOM,"",Student,School of Preliminary Studies,Educational Institution,,1982,1984
472,PWAJOK GYANG NYAM SHOM,"",Student,Saint Murumba College,Educational Institution,,1977,1982
472,PWAJOK GYANG NYAM SHOM,"",Student,Jos Township Primary School,Educational Institution,,1972,1977
69,ALI AHMAD,LLM,Student,Harvard University Law School (USA),Educational Institution,,"",""
69,ALI AHMAD,PhD,Student,George Washington Law School (USA),Educational Institution,,"",""
431,Ugwuanyi Ifeanyi,BACHELOR'S DEGREE,Student,,,,"",""
12,ABDULLAHI SALAME BALARABE,Ph.D. Islamic studies.,Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,1997,2002
12,ABDULLAHI SALAME BALARABE,"",Student,"National service, National Youth Service corps. (NYSC) Akwa Ibom.",Educational Institution,,1987,1990
12,ABDULLAHI SALAME BALARABE,B. A. Arabic.,Student,"Usman Danfodiyo University, Sokoto",Educational Institution,,1982,1985
12,ABDULLAHI SALAME BALARABE,Graduate Diploma in Education (G.D.E.),Student,"Shehu Shagari College of Education, Sokoto.",Educational Institution,,1977,1981
12,ABDULLAHI SALAME BALARABE,Higher Islamic Studies Certificate,Student,"College of Arts and Islamic Studies, Sokoto.",Educational Institution,,1974,1977
12,ABDULLAHI SALAME BALARABE,Arabic Teachers' Grade 3 certificate.,Student,"Giginya Memorial College, Sokoto.",Educational Institution,,1969,1975
12,ABDULLAHI SALAME BALARABE,"",Student,"L. E. A. Primary School Certificate, Salame, Gwadabawa Local Gov't.",Educational Institution,,"",""
320,MUNIR BABBA DANAGUNDI,General Certificate of Engineering,Student,"Science Secondary School, B/Kudu",Educational Institution,,1980,1983
320,MUNIR BABBA DANAGUNDI,"",Student,"PSLC, Kofar Naisa Primary School",Educational Institution,,1971,1978
320,MUNIR BABBA DANAGUNDI,"",Student,"Government College, B/Kudu",Educational Institution,,"",""
333,NASIRU SULE GARO,Advanced Diploma in Information Management,Student,Bagauda Technical College,Educational Institution,,"",""
75,ALIYU SANI MADAKI,HND,Student,,,,"",""
75,ALIYU SANI MADAKI,OND,Student,,,,"",""
75,ALIYU SANI MADAKI,Certified National Accountant,Student,,,,"",""
318,MUHTARI MUHAMMAD CHIROMAWA,B.A.  ,Student,"University of London, (Thames Valley)",Educational Institution,"London, UK","",""
318,MUHTARI MUHAMMAD CHIROMAWA,"National Diploma, Public Relations",Student,Northern Business School,Educational Institution,,"",""
332,NASIRU BABALLE ILA,"",Student,Gandun Nasarawa Primary School,Educational Institution,Nasarawa,1971,1978
14,ABDULMUMIN JIBRIN,"",Student,"Bwari Secondary School, Abuja",Educational Institution,Abuja,"",1994
14,ABDULMUMIN JIBRIN,"",Student,Command Children's School Jaji,Educational Institution,,"",1988
302,MOHAMMAD ALI WUDIL,National Diploma Electrical,Student,GTTS Kano State,Educational Institution,,"",""
423,TUKUR AMIRUDDIN,Secondary School Cert.,Student,,,,"",""
423,TUKUR AMIRUDDIN,B Sc. Business Admin (Marketing),Student,,,,"",""
423,TUKUR AMIRUDDIN,Primary School Cert.,Student,,,,"",""
178,FEMI GBAJABIAMILA,Bachelor's Degree,Student,"Marshall Law School, USA",Educational Institution,USA,"",""
323,MUSA BABA ONWANA,B Sc. Business Administration,Student,"ABU, Zaria",Educational Institution,,1986,1974
306,MOHAMMED OGOSHI ONAWO,HND ,Student,Ramat polytechnic Maiduguri,Educational Institution,,"",1995
306,MOHAMMED OGOSHI ONAWO,"",Student,A.T.C AKWANGA,Educational Institution,Nasarawa,"",1980
306,MOHAMMED OGOSHI ONAWO,"",Student,G.S.S LAFIYA,Educational Institution,Nasarawa,"",1973
306,MOHAMMED OGOSHI ONAWO,"",Student,L.E.A PRI.SCH. DOMA,Educational Institution,,"",1968
408,SOLOMON OLAMILEKAN ADEOLA,"",Student,Institute of Chartered Accountants of Nigeria ICAN,Educational Institution,,"",1998
42,ADEYINKA AYANTUNJI AJAYI,Diploma In Business Administration (DBA) ,Student,"University of Wales, Cardiff",Educational Institution,UK,"",""
257,JULIUS OLUFEMI FAKEYE,B. Sc. Agriculture,Student,,,,"",""
257,JULIUS OLUFEMI FAKEYE,Certificate In Agriculture,Student,,,,"",""
257,JULIUS OLUFEMI FAKEYE,M Sc. Agricultural Economics,Student,,,,"",""
176,FAMUREWA ISRAEL AJIBOLA,Post Graduate Diploma In Mechanical Engineering,Student,,,,"",""
23,ABIODUN DADA AWOLEYE,WASC,Student,Oba Akinyele Memorial High School,Educational Institution,,1983,1988
41,ADEYEYE OLUSOLA,MSC,Student,University of Florida,Educational Institution,USA,"",""
41,ADEYEYE OLUSOLA,PHD,Student,University of Georgia,Educational Institution,USA,"",""
155,DARIYE JOSHUA CHIBI,FABE (Fellow Association of,Student,,,,"",""
279,LAWAN AHMED IBRAHIM,Bachelor's Degree In Geography,Student,,,,"",""
279,LAWAN AHMED IBRAHIM,Master's Degree In Remote Sensing ,Student,,,,"",""
279,LAWAN AHMED IBRAHIM,Doctorate Degree In Remote Sensing/GIS.,Student,,,,"",""
223,IBRAHIM BUKAR ABBA,Training in the U.K (1980-1981) Fellow Institute of Quantity Surveyors (Nigeria),Student,Institute of Quantity Surveyors,Educational Institution,,1980,1981
223,IBRAHIM BUKAR ABBA,Post Graduate Practical Professional,Student,,,,"",""
125,BLESSING IBIBA NSIEGBE,"",Student,G. s. s Opobo Town,Educational Institution,,1981,1985
128,BRIGHT TAMUNO GOGO,"",Student,Baptist High School Port Harcourt,Educational Institution,,1979,1984
128,BRIGHT TAMUNO GOGO,"",Student,"Boys State School Okrika, Rivers State",Educational Institution,,1973,1979
243,ISAH SALIHU BASHIR,N.C.E,Student,,,,"",""
10,ABDULLAHI MUHAMMED WAMAKKO,OND ACCOUNTANCY,Student,KEBBI STATE POLYTECHNIC,Educational Institution,,1997,1999
10,ABDULLAHI MUHAMMED WAMAKKO,GRADE II 1979-84,Student,,,,1979,1984
10,ABDULLAHI MUHAMMED WAMAKKO,FSLC ,Student,WAMMAKO PRI.SCH,Educational Institution,,1973,1979
277,LAWALI ANKA HASSAN,"HND, Banking and Finance",Student,Kano State Polytechnic,Educational Institution,,2008,2009
277,LAWALI ANKA HASSAN,"HND, Public Administration",Student,"Abdu Gusau Polytechnic, Talata Mafara, Kano State",Educational Institution,,2000,2002
277,LAWALI ANKA HASSAN,Diploma in Accounting,Student,"Kaduna State Polytechnic, Zaria",Educational Institution,,1995,1997
1,ABARIBE ENYINNAYA HARCOURT,Msc Economics,Student,University of Benin,Educational Institution,,"",1982
1,ABARIBE ENYINNAYA HARCOURT,Bsc (Hons) Economics,Student,University of Benin,Educational Institution,,"",1979
1,ABARIBE ENYINNAYA HARCOURT,WASC(Distinction) ,Student,"Government College, Umuahia",Educational Institution,,"",1974
427,UCHE LILIAN EKWUNIFE,"BACHELOR'S DEGREE IN ACCOUNTANCY, MBA",Student,,,,"",""
444,UZODINMA GOODHOPE ODIDIKA,Advanced Diploma transport studies,Student,,,,"",""
192,GEMADE BARNABAS ANDYAR IYORHER,HSC,Student,Govt college Keffi,Educational Institution,Nasarawa,"",1970
190,GAYA KABIRU IBRAHIM,WASC,Student,"Govt. College, Birnin-Kudu",Educational Institution,,"",""
190,GAYA KABIRU IBRAHIM,Primary Cert.,Student,Gaya Central Primary School,Educational Institution,,"",""
89,SARAKI ABUBAKAR BUKOLA,"",Student,Cheltenham College,Educational Institution,United Kingdom,1979,1981
89,SARAKI ABUBAKAR BUKOLA,"",Student,"King College, Lagos",Educational Institution,,1973,1978
378,RAFIU ADEBAYO IBRAHIM,OND - (Banking & Finance),Student,,,,"",1987
